1.0000,2.0000,2.0000,2.0000,0.0000,0.0000,1.6000,0.0000,0.0000,0.0000,0.0000,1.2000,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000,0.0000
2.0000,2.0000,2.0000,2.0000,0.0000,0.0000,2.9600,0.0000,0.0000,0.0000,0.0000,2.2200,0.0000,0.0000,0.0000,0.0000,1.1100,0.0000,0.0000
3.0000,2.0000,2.0000,2.0000,0.0000,0.0000,4.1160,0.0000,0.0000,0.0000,0.0000,3.0870,0.0000,0.0000,0.0000,0.0000,1.5435,0.0000,0.0000
4.0000,2.0000,2.0000,2.0000,0.0000,0.0000,5.0986,0.0000,0.0000,0.0000,0.0000,3.8239,0.0000,0.0000,0.0000,0.0000,1.9120,0.0000,0.0000
5.0000,2.0000,2.0000,2.0000,0.0000,0.0000,5.9338,0.0000,0.0000,0.0000,0.0000,4.4504,0.0000,0.0000,0.0000,0.0000,2.2252,0.0000,0.0000
6.0000,2.0000,2.0000,2.0000,0.0000,0.0000,6.6437,0.0000,0.0000,0.0000,0.0000,4.9828,0.0000,0.0000,0.0000,0.0000,2.4914,0.0000,0.0000
7.0000,2.0000,2.0000,2.0000,0.0000,0.0000,7.2472,0.0000,0.0000,0.0000,0.0000,5.4354,0.0000,0.0000,0.0000,0.0000,2.7177,0.0000,0.0000
8.0000,2.0000,2.0000,2.0000,0.0000,0.0000,7.7601,0.0000,0.0000,0.0000,0.0000,5.8201,0.0000,0.0000,0.0000,0.0000,2.9100,0.0000,0.0000
9.0000,2.0000,2.0000,2.0000,0.0000,0.0000,8.1961,0.0000,0.0000,0.0000,0.0000,6.1471,0.0000,0.0000,0.0000,0.0000,3.0735,0.0000,0.0000
10.0000,2.0000,2.0000,2.0000,0.0000,0.0000,8.5667,0.0000,0.0000,0.0000,0.0000,6.4250,0.0000,0.0000,0.0000,0.0000,3.2125,0.0000,0.0000
11.0000,2.0000,2.0000,2.0000,0.0000,0.0000,8.8817,0.0000,0.0000,0.0000,0.0000,6.6613,0.0000,0.0000,0.0000,0.0000,3.3306,0.0000,0.0000
