65.0000,0.0000,1.0000,0.0000,2.0509,0.8842,0.0884,0.3189,1.3627,0.8667,0.6604,1.4686,0.0162,0.0006,0.6640,0.0022,0.0013,0.0202,0.0002
66.0000,0.0000,1.0000,0.0000,2.1433,0.7515,0.0751,0.2710,1.1583,0.7367,1.1613,1.2483,0.0138,0.0005,0.6644,0.0019,0.0011,0.0172,0.0002
67.0000,0.0000,1.0000,0.0000,2.2218,0.6388,0.0639,0.2304,0.9846,0.6262,1.5871,1.0611,0.0117,0.0004,0.6647,0.0016,0.0009,0.0146,0.0001
68.0000,0.0000,1.0000,0.0000,2.2885,0.5430,0.0543,0.1958,0.8369,0.5323,1.9491,0.9019,0.0100,0.0004,0.6650,0.0014,0.0008,0.0124,0.0001
69.0000,0.0000,1.0000,0.0000,2.3452,0.4615,0.0461,0.1665,0.7113,0.4524,2.2567,0.7666,0.0085,0.0003,0.6653,0.0012,0.0007,0.0105,0.0001
70.0000,1.0000,1.0000,0.0000,1.9934,1.1923,0.0392,0.1415,0.6046,0.3846,2.5182,0.6516,0.0072,0.0003,0.6655,0.0010,0.0006,0.0090,0.0001
71.0000,0.0000,1.0000,0.0000,2.0944,1.0135,0.0333,0.1203,0.5139,0.3269,2.7405,0.5539,0.0061,0.0002,0.6657,0.0008,0.0005,0.0076,0.0001
72.0000,0.0000,1.0000,0.0000,2.1803,0.8614,0.0283,0.1022,0.4369,0.2779,2.9294,0.4708,0.0052,0.0002,0.6658,0.0007,0.0004,0.0065,0.0001
73.0000,0.0000,1.0000,0.0000,2.2532,0.7322,0.0241,0.0869,0.3713,0.2362,3.0900,0.4002,0.0044,0.0002,0.6659,0.0006,0.0004,0.0055,0.0000
74.0000,0.0000,1.0000,0.0000,2.3152,0.6224,0.0205,0.0739,0.3156,0.2008,3.2265,0.3402,0.0038,0.0001,0.6660,0.0005,0.0003,0.0047,0.0000
75.0000,0.0000,0.0000,0.0000,2.3680,0.5290,0.0174,0.0628,0.2683,0.3706,2.7425,0.2891,0.0032,0.0001,0.6661,0.0004,0.0003,0.0040,0.0000
76.0000,0.0000,1.0000,0.0000,2.4128,0.4497,0.0148,0.0534,0.2280,0.3150,2.9311,0.2458,0.0027,0.0001,0.6662,0.0004,0.0002,0.0034,0.0000
77.0000,1.0000,3.0000,0.0000,2.0508,1.1822,0.0126,0.0454,0.1938,0.2678,2.4915,0.2089,2.0023,0.0001,0.6663,0.0003,0.0002,0.0029,0.0000
78.0000,0.0000,0.0000,0.0000,2.1432,1.0049,0.0107,0.0386,0.1648,0.4276,2.1177,0.1776,1.7020,0.0001,0.6663,0.0003,0.0002,0.0024,0.0000
79.0000,1.0000,1.0000,0.0000,1.8217,1.6542,0.0091,0.0328,0.1400,0.3635,2.4001,0.1509,1.4467,0.0001,0.6664,0.0002,0.0001,0.0021,0.0000
80.0000,0.0000,3.0000,0.0000,1.9485,1.4060,0.0077,0.0279,0.1190,0.3090,2.0401,0.1283,3.2297,0.0001,0.6664,0.0002,0.0001,0.0018,0.0000
81.0000,0.0000,1.0000,0.0000,2.0562,1.1951,0.0066,0.0237,0.1012,0.2626,2.3341,0.1090,2.7452,0.0000,0.6665,0.0002,0.0001,0.0015,0.0000
82.0000,1.0000,0.0000,0.0000,1.7478,1.8159,0.0056,0.0201,0.0860,0.4232,1.9840,0.0927,2.3334,0.0000,0.6665,0.0001,0.0001,0.0013,0.0000
83.0000,0.0000,0.0000,0.0000,1.8856,1.5435,0.0047,0.0171,0.0731,0.5597,1.6864,0.0788,1.9834,0.0000,0.6665,0.0001,0.0001,0.0011,0.0000
84.0000,0.0000,0.0000,0.0000,2.0028,1.3120,0.0040,0.0145,0.0621,0.6758,1.4334,0.0670,1.6859,0.0000,0.6665,0.0001,0.0001,0.0009,0.0000
85.0000,0.0000,1.0000,0.0000,2.1024,1.1152,0.0034,0.0124,0.0528,0.5744,1.8184,0.0569,1.4330,0.0000,0.6666,0.0001,0.0000,0.0008,0.0000
86.0000,1.0000,1.0000,0.0000,1.7870,1.7479,0.0029,0.0105,0.0449,0.4882,2.1456,0.0484,1.2181,0.0000,0.6666,0.0001,0.0000,0.0007,0.0000
87.0000,0.0000,0.0000,0.0000,1.9189,1.4857,0.0025,0.0089,0.0382,0.6150,1.8238,0.0411,1.0354,0.0000,0.6666,0.0001,0.0000,0.0006,0.0000
88.0000,0.0000,1.0000,0.0000,2.0311,1.2629,0.0021,0.0076,0.0324,0.5228,2.1502,0.0350,0.8801,0.0000,0.6666,0.0001,0.0000,0.0005,0.0000
89.0000,0.0000,0.0000,1.0000,2.1264,1.0734,0.0018,0.0065,0.0276,0.6443,1.8277,0.0297,0.7480,0.0000,0.5666,0.3000,0.0000,0.0004,0.0000
90.0000,0.0000,3.0000,0.0000,2.2075,0.9124,0.0015,0.0055,0.0234,0.5477,1.5535,0.0253,2.6358,0.0000,0.5816,0.2550,0.0000,0.0003,0.0000
91.0000,0.0000,3.0000,0.0000,2.2764,0.7755,0.0013,0.0047,0.0199,0.4655,1.3205,0.0215,4.2405,0.0000,0.5944,0.2168,0.0000,0.0003,0.0000
92.0000,0.0000,0.0000,0.0000,2.3349,0.6592,0.0011,0.0040,0.0169,0.5957,1.1224,0.0182,3.6044,0.0000,0.6052,0.1843,0.0000,0.0003,0.0000
93.0000,0.0000,1.0000,0.0000,2.3847,0.5603,0.0009,0.0034,0.0144,0.5064,1.5541,0.0155,3.0637,0.0000,0.6144,0.1566,0.0000,0.0002,0.0000
94.0000,0.0000,0.0000,0.0000,2.4270,0.4763,0.0008,0.0029,0.0122,0.6304,1.3210,0.0132,2.6042,0.0000,0.6223,0.1331,0.0000,0.0002,0.0000
95.0000,0.0000,0.0000,2.0000,2.4629,0.4048,0.0007,0.0024,0.0104,0.7358,1.1228,0.0112,2.2135,0.0000,0.5289,0.1132,0.6000,0.0002,0.0000
96.0000,0.0000,0.0000,0.0000,2.4935,0.3441,0.0006,0.0021,0.0088,0.8255,0.9544,0.0095,1.8815,0.0000,0.5496,0.0962,0.5100,0.0001,0.0000
97.0000,0.0000,0.0000,0.0000,2.5195,0.2925,0.0005,0.0018,0.0075,0.9016,0.8112,0.0081,1.5993,0.0000,0.5672,0.0818,0.4335,0.0001,0.0000
98.0000,0.0000,0.0000,0.0000,2.5415,0.2486,0.0004,0.0015,0.0064,0.9664,0.6895,0.0069,1.3594,0.0000,0.5821,0.0695,0.3685,0.0001,0.0000
99.0000,0.0000,0.0000,0.0000,2.5603,0.2113,0.0004,0.0013,0.0054,1.0214,0.5861,0.0058,1.1555,0.0000,0.5948,0.0591,0.3132,0.0001,0.0000
100.0000,0.0000,0.0000,0.0000,2.5763,0.1796,0.0003,0.0011,0.0046,1.0682,0.4982,0.0050,0.9822,0.0000,0.6056,0.0502,0.2662,0.0001,0.0000
